Winery;Year;Wine ID;Wine;Type;Rating;Num_Reviews;Price;Country;Region
Sandeman;2013;3652286;Quinta do Seixo Vintage Port 2013;Fortified;4.2;62;39.0;Portugal;Porto
Dow's;2013;80426;Quinta Senhora da Ribeira Vintage Port 2013;Fortified;4.2;51;62.5;Portugal;Porto
Dom Ponciano;2013;7410823;Grande Reserva Bruto Natural 2013;Sparkling;4.3;55;28.95;Portugal;Vinho Verde
Alves de Sousa;2013;1194130;Quinta da Gaivosa Vintage Porto 2013;Fortified;4.3;73;59.0;Portugal;Porto
Quinta do Noval;2013;1165304;Vintage Port 2013;Fortified;4.3;84;90.2;Portugal;Porto
Burmester;2014;2258548;Tavedo Branco Douro 2014;White;3.2;128;2.15;Portugal;Douro
São Domingos;2014;2375770;Tinto Bruto 2014;Sparkling;3.3;52;10.49;Portugal;Bairrada
Vila Real;2014;1176869;Reserva Branco 2014;White;3.4;257;9.5;Portugal;Douro
Quinta do Cardo;2014;75029;Branco 2014;White;3.5;72;7.5;Portugal;Beiras
Alves de Sousa;2014;75722;Branco da Gaivosa 2014;White;3.6;128;10.9;Portugal;Douro
Covela;2014;2426906;Edição Nacional Avesso 2014;White;3.6;393;9.5;Portugal;Vinho Verde
Régia Colheita;2014;75588;Reguengos Reserva Branco 2014;White;3.6;241;7.75;Portugal;Alentejo
Esporão;2014;1105378;Esporão Verdelho 2014;White;3.7;1123;9.48;Portugal;Alentejo
Quinta do Pégo;2014;1136577;LBV Port 2014;Fortified;3.7;301;17.5;Portugal;Porto
Lua Cheia - Saven;2014;1691846;Maria Papoila Vinho Verde 2014;White;3.7;202;6.61;Portugal;Vinho Verde
José Maria da Fonseca;2014;1522960;Pasmados Branco 2014;White;3.7;112;10.25;Portugal;Península de Setúbal
Rozès;2014;1135937;Port Late Bottled Vintage 2014;Fortified;3.7;86;25.0;Portugal;Porto
Monte da Raposinha;2014;1305159;Athayde Branco Reserva 2014;White;3.8;57;13.6;Portugal;Alentejo
Quinta do Carmo;2014;1117321;Branco 2014;White;3.8;632;11.95;Portugal;Alentejo
Horta Osorio;2014;2469929;Branco 2014;White;3.8;84;14.9;Portugal;Douro
Campolargo;2014;1296892;Diga? Branco 2014;White;3.8;62;11.68;Portugal;Bairrada
Bacalhôa;2014;1765890;Moscatel de Setúbal 2014;Fortified;3.8;631;7.49;Portugal;Península de Setúbal
Raposeira;2014;1958397;Peerless Bruto 2014;Sparkling;3.8;69;8.5;Portugal;Távora-Varosa
Companhia das Lezírias;2014;2325992;Tyto Alba Branco 2014;White;3.8;80;6.08;Portugal;Tejo
Cartuxa;2014;2323230;Évora Espumante Bruto Rosé 2014;Sparkling;3.9;119;22.5;Portugal;Alentejo
Quevedo;2014;1180569;Late Bottled Vintage Port 2014;Fortified;3.9;97;17.9;Portugal;Porto
Cockburn's;2014;1231225;Late Bottled Vintage Port 2014;Fortified;3.9;188;16.21;Portugal;Porto
Quinta do Vale Meão;2014;2931116;Meandro Douro Branco 2014;White;3.9;92;200.0;Portugal;Douro
Quinta do Portal;2014;5971322;Quinta dos Muros Vintage Port 2014;Fortified;3.9;51;38.0;Portugal;Porto
Casal Sta. Maria;2014;1314401;Sauvignon Blanc 2014;White;3.9;105;14.45;Portugal;Lisboa
Cooperativa Agricola de Felgueiras;2014;2199291;Terras de Felgueiras Espadeiro Rosado 2014;Rosé;3.9;62;24.98;Portugal;Vinho Verde
Ramos Pinto;2014;1856274;Douro Reserva Duas Quintas Branco 2014;White;4.0;125;39.5;Portugal;Douro
Covela;2014;4329440;Edição Nacional Arinto 2014;White;4.0;84;19.1;Portugal;Vinho Verde
Cartuxa;2014;1829667;Évora Espumante Bruto 2014;Sparkling;4.0;210;22.5;Portugal;Alentejo
Ferreira;2014;75987;Late Bottled Vintage Port 2014;Fortified;4.0;390;20.7;Portugal;Porto
Taylor's;2014;69664;Late Bottled Vintage Port 2014;Fortified;4.0;1929;22.0;Portugal;Porto
Quinta da Romaneira;2014;1706502;Late Bottled Vintage Port Unfiltered 2014;Fortified;4.0;245;20.5;Portugal;Porto
Offley;2014;76070;Porto Late Bottled Vintage 2014;Fortified;4.0;165;16.0;Portugal;Porto
Paulo Laureano;2014;1182037;Dolium Escolha Vidigueira 2014;White;4.1;123;50.84;Portugal;Alentejo
Pacheca;2014;1810916;Late Bottled Vintage Port 2014;Fortified;4.1;190;26.94;Portugal;Porto
Fonseca;2014;33314;Late Bottled Vintage Unfiltered Port 2014;Fortified;4.1;514;15.0;Portugal;Porto
Quinta do Portal;2014;1205427;Porto Late Bottled Vintage 2014;Fortified;4.1;56;22.2;Portugal;Porto
Quinta do Vallado;2014;6135707;Porto LBV 2014;Fortified;4.1;126;17.85;Portugal;Porto
Ribeiro Santo;2014;1888387;Vinha da Neve Branco 2014;White;4.1;91;41.5;Portugal;Beiras
Quinta do Pinto;2014;2344864;Grande Escolha 2014;White;4.2;138;19.48;Portugal;Alentejo
Caves Transmontanas;2014;1268497;Vértice Millesimé 2014;Sparkling;4.2;73;26.2;Portugal;Douro
Casa de Santar;2014;7083681;Vinha dos Amores Espumante de Touriga Nacional 2014;Sparkling;4.2;60;28.95;Portugal;Dão
Quinta do Noval;2014;1165304;Vintage Port 2014;Fortified;4.3;50;91.24;Portugal;Porto
Quinta do Vale Meão;2014;1136945;Vintage Port 2014;Fortified;4.3;52;49.95;Portugal;Porto
Encontro;2014;75649;1 Branco 2014;White;4.4;85;31.4;Portugal;Beiras
Quinta da Pedra;2014;1314907;Alvarinho 2014;White;4.4;289;32.95;Portugal;Vinho Verde
Covela;2014;3869632;Reserva Branco 2014;White;4.4;121;31.5;Portugal;Douro
Quinta de Pancas;2015;75038;Branco 2015;White;3.4;151;6.5;Portugal;Lisboa
Vinha do Monte;2015;1698595;Alentejano Branco 2015;White;3.5;320;35.95;Portugal;Alentejo
Kompassus;2015;6280613;Blanc Brut 2015;Sparkling;3.5;58;11.95;Portugal;Bairrada
Quinta de São Sebastião;2015;1913858;Branco 2015;White;3.5;84;8.9;Portugal;Lisboa
Monte dos Cabacos;2015;1284792;Colheita Seleccionada Branco 2015;White;3.5;66;7.9;Portugal;Alentejo
AdegaMãe;2015;1528251;Dory Branco 2015;White;3.5;264;10.5;Portugal;Lisboa
Salvador;2015;5180759;Quinta da Calçada Loureiro - Alvarinho 2015;White;3.5;61;6.86;Portugal;Vinho Verde
Raposeira;2015;1783658;Reserva Bruto 2015;Sparkling;3.5;274;11.35;Portugal;Douro
Susana Esteban;2015;2362046;Aventura Branco 2015;White;3.6;79;11.95;Portugal;Alentejo
Cottas;2015;4402317;Branco 2015;White;3.6;65;9.05;Portugal;Douro
Calheiros Cruz;2015;2399053;Branco 2015;White;3.6;71;6.9;Portugal;Douro
Porta 6;2015;3904933;Branco 2015;White;3.6;1017;4.5;Portugal;Lisboa
Quinta da Romeira;2015;2047292;Bruto 2015;Sparkling;3.6;63;9.9;Portugal;Bucelas
Raposeira;2015;1900957;Bruto Rosé 2015;Sparkling;3.6;69;8.5;Portugal;Douro
Herdade do Peso;2015;1984940;Colheita Alentejo Branco 2015;White;3.6;161;9.95;Portugal;Alentejo
Casa Ermelinda Freitas;2015;1199681;Dona Ermelinda Palmela Branco 2015;White;3.6;433;4.85;Portugal;Península de Setúbal
Vila Regia;2015;76145;Douro Branco 2015;White;3.6;126;7.5;Portugal;Douro
Horácio Simões;2015;4763126;Tradição Boal 2015;White;3.6;88;15.0;Portugal;Península de Setúbal
Casa Ferreirinha;2015;2795324;Vinha Grande Douro Rosé 2015;Rosé;3.6;60;8.5;Portugal;Douro
Folha do Meio;2015;1522769;Branco 2015;White;3.7;97;11.95;Portugal;Alentejo
Argilla;2015;2324480;Branco 2015;White;3.7;114;7.95;Portugal;Alentejo
Sem Igual;2015;1713609;Branco 2015;White;3.7;83;12.9;Portugal;Vinho Verde
Bacalhôa;2015;18510;Catarina Branco 2015;White;3.7;1360;8.99;Portugal;Península de Setúbal
Esporão;2015;1105378;Esporão Verdelho 2015;White;3.7;534;9.95;Portugal;Alentejo
Quinta da Boa Esperança;2015;5284810;Fernão Pires 2015;White;3.7;78;11.5;Portugal;Lisboa
Vieira de Sousa;2015;1801951;Late Bottled Vintage Port 2015;Fortified;3.7;71;22.0;Portugal;Porto
Quinta de La Rosa;2015;1183281;Late Bottled Vintage Port 2015;Fortified;3.7;105;18.24;Portugal;Porto
Salvador;2015;2828635;Portal da Calçada Rosé 2015;Rosé;3.7;87;6.86;Portugal;Vinho Verde
Vista Alegre;2015;1957626;Porto Late Bottled Vintage Port 2015;Fortified;3.7;164;17.11;Portugal;Porto
Régia Colheita;2015;75588;Reguengos Reserva Branco 2015;White;3.7;315;9.99;Portugal;Alentejo
Covela;2015;2256836;Rosé 2015;Rosé;3.7;206;7.38;Portugal;Vinho Verde
Quintas de Melgaço;2015;1183012;Torre de Menagem Alvarinho - Trajadura 2015;White;3.7;467;6.47;Portugal;Vinho Verde
Casal de Ventozela;2015;4456062;Alvarinho 2015;White;3.8;167;10.25;Portugal;Vinho Verde
Lua Cheia - Saven;2015;1251683;Alvarinho 'Nostalgia' 2015;White;3.8;254;10.95;Portugal;Vinho Verde
Curvos;2015;3757562;Avesso 2015;White;3.8;125;13.9;Portugal;Vinho Verde
Quinta das Bágeiras;2015;1577156;Bruto Natural Branco 2015;Sparkling;3.8;218;31.15;Portugal;Bairrada
Cabriz;2015;5459378;Dão Reserva Branco 2015;White;3.8;129;7.95;Portugal;Dão
Casa de Santar;2015;1167128;Dão Reserva Branco 2015;White;3.8;199;13.2;Portugal;Dão
Cálem;2015;1153067;Late Bottled Vintage Port 2015;Fortified;3.8;264;14.49;Portugal;Porto
Poças;2015;1149238;Late Bottled Vintage Porto 2015;Fortified;3.8;139;16.0;Portugal;Porto
Curvos;2015;3413167;Loureiro 2015;White;3.8;99;4.95;Portugal;Vinho Verde
Anselmo Mendes;2015;1200518;Muros Antigos Alvarinho 2015;White;3.8;895;7.9;Portugal;Vinho Verde
Quinta do Portal;2015;1659223;Verdelho - Sauvignon Blanc Duriense 2015;White;3.8;185;7.2;Portugal;Douro
Casal de Ventozela;2015;2321385;Vinho Verde Arinto 2015;White;3.8;142;7.5;Portugal;Vinho Verde
Quinta do Pôpa;2015;5656209;Black Edition Branco 2015;White;3.9;64;13.9;Portugal;Douro
Quinta de Cidrô;2015;5394255;Boal 2015;White;3.9;78;14.87;Portugal;Douro
Areias Gordas;2015;2149388;Branco 2015;White;3.9;59;10.0;Portugal;Tejo
Quinta do Crasto;2015;1155012;Crasto Superior Branco 2015;White;3.9;623;15.9;Portugal;Douro
Quinta do Covao;2015;2824000;Encruzado 2015;White;3.9;53;23.65;Portugal;Dão
Quinta do Mouro;2015;5342608;Erro B Branco 2015;White;3.9;68;21.9;Portugal;Alentejo
Quinta do Pinto;2015;1651918;Estate Collection Branco 2015;White;3.9;58;26.9;Portugal;Alentejo
Dow's;2015;1361814;Late Bottled Vintage Port 2015;Fortified;3.9;424;35.5;Portugal;Porto
Burmester;2015;1127986;Late Bottled Vintage Port 2015;Fortified;3.9;561;16.0;Portugal;Porto
Niepoort;2015;1636879;Late Bottled Vintage Port 2015;Fortified;3.9;761;12.5;Portugal;Porto
Quinta do Vale Meão;2015;2931116;Meandro Douro Branco 2015;White;3.9;108;203.5;Portugal;Douro
Monte dos Perdigoes;2015;2906764;Poli Phonia Reserva Branco 2015;White;3.9;114;9.9;Portugal;Alentejo
Aneto;2015;2631043;Reserva Branco 2015;White;3.9;93;17.04;Portugal;Douro
Valle de Passos;2015;5606381;Reserva Branco 2015;White;3.9;63;15.2;Portugal;Trás-os-Montes
Casa das Gaeiras;2015;2605122;Reserva Old Vines Óbidos Blanc 2015;White;3.9;98;14.5;Portugal;Lisboa
Titular;2015;1940544;Rosé 2015;Rosé;3.9;50;6.5;Portugal;Dão
Quinta do Portal;2015;6254994;Unlocked Viosinho 2015;White;3.9;60;16.95;Portugal;Douro
Quinta do Valdoeiro;2015;1460537;Baga - Chardonnay Brut 2015;Sparkling;4.0;50;9.18;Portugal;Bairrada
Ramos Pinto;2015;1856274;Douro Reserva Duas Quintas Branco 2015;White;4.0;111;19.95;Portugal;Douro
Esporão;2015;1138731;Esporão Reserva Branco 2015;White;4.0;2309;12.6;Portugal;Alentejo
Quinta de Baixo;2015;4422752;Gonçalves Faria Branco 2015;White;4.0;63;31.0;Portugal;Bairrada
Aliança;2015;6910033;Grande Reserva Bruto 2015;Sparkling;4.0;56;17.85;Portugal;Bairrada
Churchill's;2015;83737;Late Bottled Vintage Port 2015;Fortified;4.0;197;28.2;Portugal;Porto
Ramos Pinto;2015;1368603;Late Bottled Vintage Port 2015;Fortified;4.0;205;18.5;Portugal;Porto
Barros;2015;1184641;Late Bottled Vintage Port 2015;Fortified;4.0;232;18.47;Portugal;Porto
Royal Oporto;2015;81191;Late Bottled Vintage Porto 2015;Fortified;4.0;161;15.49;Portugal;Porto
Álvaro Martinho Lopes;2015;2327676;Mafarrico Branco 2015;White;4.0;112;9.5;Portugal;Douro
Monte da Ravasqueira;2015;1665695;Reserva Branco 2015;White;4.0;135;12.99;Portugal;Alentejo
Oboé;2015;1381143;Reserva Branco 2015;White;4.0;55;12.29;Portugal;Douro
Casa Cadaval;2015;3838213;Riesling 2015;White;4.0;83;21.95;Portugal;Tejo
Cartuxa;2015;76435;Scala Coeli Branco 2015;White;4.0;172;30.5;Portugal;Alentejo
Murganheira;2015;1261672;Super Reserva Bruto 2015;Sparkling;4.0;392;13.0;Portugal;Távora-Varosa
Provam;2015;1456221;Vinha Antiga Alvarinho 2015;White;4.0;89;13.0;Portugal;Vinho Verde
Niepoort;2015;8971;Colheita Port 2015;Fortified;4.1;56;28.95;Portugal;Porto
Muxagat;2015;1440766;Douro Os Xistos Altos Rabigato 2015;White;4.1;124;57.64;Portugal;Douro
Quinta de Cidrô;2015;1562187;Gewürztraminer 2015;White;4.1;143;14.95;Portugal;Douro
Quinta do Boição;2015;5837226;Grande Reserva Vinhas Velhas 2015;White;4.1;76;19.81;Portugal;Bucelas
Fonseca;2015;33324;Guimaraens Vintage Port 2015;Fortified;4.1;128;32.79;Portugal;Porto
Quinta do Noval;2015;2242915;Late Bottled Vintage Port 2015;Fortified;4.1;132;23.5;Portugal;Porto
Pacheca;2015;1810916;Late Bottled Vintage Port 2015;Fortified;4.1;146;15.95;Portugal;Porto
Ferreira;2015;75987;Late Bottled Vintage Port 2015;Fortified;4.1;554;22.44;Portugal;Porto
Fitapreta;2015;1627273;Palpite Reserva Branco 2015;White;4.1;125;20.1;Portugal;Alentejo
Monte da Ravasqueira;2015;1598254;Premium Rosé 2015;Rosé;4.1;125;25.95;Portugal;Alentejo
Susana Esteban;2015;5111969;Procura Branco 2015;White;4.1;128;29.95;Portugal;Alentejo
Quinta Vale d'Aldeia;2015;3127783;Reserva Branco 2015;White;4.1;89;15.5;Portugal;Douro
Colinas;2015;7420578;Reserva Cuvée Brut Nature 2015;Sparkling;4.1;166;21.0;Portugal;Bairrada
Niepoort;2015;3787012;V.V. Bical - Maria Gomes Vinhas Velhas 2015;White;4.1;176;41.0;Portugal;Bairrada
Quinta Vale D. Maria;2015;4194513;Valleys Douro Branco 2015;White;4.1;110;27.0;Portugal;Douro
Cálem;2015;1136082;Vintage Port 2015;Fortified;4.1;75;40.0;Portugal;Porto
AdegaMãe;2015;6190496;221 Alvarinho 2015;White;4.2;81;25.74;Portugal;Lisboa
Quinta das Bágeiras;2015;4895811;Avô Fausto Branco 2015;White;4.2;130;31.5;Portugal;Bairrada
Cabeças do Reguengo;2015;3575062;Equinócio Branco 2015;White;4.2;52;47.74;Portugal;Alentejo
Casa de Cello;2015;1227192;Quinta de San Joanne Superior Branco 2015;White;4.2;73;27.0;Portugal;Vinho Verde
Casas do Coro;2015;5929268;Reserva Branco 2015;White;4.2;60;36.4;Portugal;Beiras
Ferradosa;2015;5816459;Vinhas Velhas Branco 2015;White;4.2;86;42.5;Portugal;Douro
Quinta do Crasto;2015;1212857;Vintage Port 2015;Fortified;4.2;71;30.6;Portugal;Porto
Quinta do Vale Meão;2015;1136945;Vintage Port 2015;Fortified;4.2;79;29.0;Portugal;Porto
Niepoort;2015;1162976;Vintage Port 2015;Fortified;4.2;194;59.35;Portugal;Porto
Poeira;2015;9316683;Desalinhados Riesling 2015;White;4.3;50;23.95;Portugal;Douro
Quinta Vale d'Aldeia;2015;5978529;Grande Reserva Branco 2015;White;4.3;145;23.0;Portugal;Douro
Covela;2015;3869632;Reserva Branco 2015;White;4.3;108;53.34;Portugal;Douro
Adega Mayor;2015;2364496;Reserva do Comendador Branco 2015;White;4.3;291;21.85;Portugal;Alentejo
Anselmo Mendes;2015;5325423;Tempo 2015;White;4.3;121;79.5;Portugal;Vinho Verde
Mapa;2015;3545234;Vinha dos Pais 2015;White;4.3;87;20.5;Portugal;Douro
Quinta do Vesuvio;2015;1099392;Vintage Port 2015;Fortified;4.3;89;64.9;Portugal;Porto
Quinta do Vallado;2015;2139376;Adelaide Vintage Port 2015;Fortified;4.4;96;198.89;Portugal;Porto
Covela;2015;4486139;Fantástico 2015;White;4.5;55;52.0;Portugal;Vinho Verde
Alves de Sousa;2015;1410087;Vintage Port 2015;Fortified;4.6;116;55.0;Portugal;Porto
Evidência;2016;5050140;Encruzado Branco 2016;White;3.3;50;9.85;Portugal;Dão
Casa Ferreirinha;2016;2795324;Vinha Grande Douro Rosé 2016;Rosé;3.3;70;10.5;Portugal;Douro
Grão Vasco;2016;2093506;Dão Branco 2016;White;3.4;380;3.75;Portugal;Dão
Carmim;2016;3351337;Gouveio Alentejo Monsaraz 2016;White;3.4;105;7.9;Portugal;Alentejo
AdegaMãe;2016;2200728;Pinta Negra Branco 2016;White;3.4;267;6.49;Portugal;Lisboa
Herdade do Rocim;2016;4970384;Vale da Mata Branco 2016;White;3.4;54;9.24;Portugal;Lisboa
Quinta dos Currais;2016;2744736;Branco 2016;White;3.5;66;5.95;Portugal;Beiras
Porta 6;2016;3904933;Branco 2016;White;3.5;463;4.14;Portugal;Lisboa
Evel;2016;1130644;Douro Branco 2016;White;3.5;269;5.64;Portugal;Douro
Quinta do Portal;2016;3658767;Muros de Vinha Rosé 2016;Rosé;3.5;55;3.95;Portugal;Douro
AdegaMãe;2016;2527597;Sauvignon Blanc 2016;White;3.5;61;11.95;Portugal;Lisboa
Quinta do Pôpa;2016;2780656;Branco 2016;White;3.6;91;10.9;Portugal;Douro
Lavradores de Feitoria;2016;3836001;Cheda Branco 2016;White;3.6;59;5.64;Portugal;Douro
Conceito;2016;2309624;Contraste Branco 2016;White;3.6;203;8.88888888888889;Portugal;Douro
Quinta do Monte d'Oiro;2016;1543130;Lybra White 2016;White;3.6;67;7.0;Portugal;Lisboa
Casas Altas - José Madeira Afonso;2016;5376404;Riesling 2016;White;3.6;61;11.06;Portugal;Beiras
Casa Ermelinda Freitas;2016;1243034;Sauvignon Blanc 2016;White;3.6;202;10.0;Portugal;Península de Setúbal
Encosta do Sobral;2016;1877271;Selection Branco 2016;White;3.6;60;5.95;Portugal;Tejo
Quinta do Ortigao;2016;1443588;Arinto - Bical 2016;White;3.7;163;8.5;Portugal;Bairrada
C. da Silva;2016;2694505;Dalva Reserva Branco 2016;White;3.7;72;9.95;Portugal;Douro
Casa do Valle;2016;1701966;Grande Escolha Branco 2016;White;3.7;98;9.55;Portugal;Vinho Verde
Quinta dos Termos;2016;1755976;Reserva Branco 2016;White;3.7;51;10.95;Portugal;Beiras
Vila Real;2016;1176869;Reserva Branco 2016;White;3.7;249;5.75;Portugal;Douro
Quinta do Pinto;2016;1409322;Sauvignon Blanc 2016;White;3.7;98;12.95;Portugal;Alentejo
Ervideira;2016;2286811;Terras d'Ervideira Branco 2016;White;3.7;107;7.25;Portugal;Alentejo
Mouchão;2016;2117860;Alentejo Dom Rafael Branco 2016;White;3.8;93;10.15;Portugal;Alentejo
Head Rock;2016;6437535;Alvarinho - Gouveio 2016;White;3.8;70;8.45;Portugal;Trás-os-Montes
Quinta da Boa Esperança;2016;4747007;Arinto 2016;White;3.8;61;11.5;Portugal;Lisboa
Dona Maria;2016;1146628;Branco 2016;White;3.8;327;7.62;Portugal;Alentejo
Quinta do Carmo;2016;1117321;Branco 2016;White;3.8;711;8.9;Portugal;Alentejo
Bacalhôa;2016;18510;Catarina Branco 2016;White;3.8;1519;11.5;Portugal;Península de Setúbal
Quinta do Portal;2016;1369907;Colheita Branco 2016;White;3.8;55;17.95;Portugal;Douro
Ribafreixo Wines;2016;1573820;Connections Chenin Blanc Limited Edition 2016;White;3.8;109;11.5;Portugal;Alentejo
Portugal Boutique Winery;2016;6170444;Guyot 2016;White;3.8;147;23.0;Portugal;Douro
Quinta das Carvalhas;2016;2375214;Late Bottled Vintage Port 2016;Fortified;3.8;153;19.68;Portugal;Porto
Quinta do Vale Meão;2016;2931116;Meandro Douro Branco 2016;White;3.8;91;145.0;Portugal;Douro
Adega de Monção;2016;1234518;Muralhas de Monção Vinho Verde Branco 2016;White;3.8;3332;3.95;Portugal;Vinho Verde
Offley;2016;76070;Porto Late Bottled Vintage 2016;Fortified;3.8;273;16.0;Portugal;Porto
Kompassus;2016;3751066;Reserva Branco 2016;White;3.8;90;20.21;Portugal;Bairrada
Lagoalva;2016;2659407;Sauvignon Blanc 2016;White;3.8;59;6.17;Portugal;Tejo
Quintas de Melgaço;2016;1183012;Torre de Menagem Alvarinho - Trajadura 2016;White;3.8;580;4.99;Portugal;Vinho Verde
Casa Ferreirinha;2016;2795309;Vinha Grande Douro Branco 2016;White;3.8;686;10.5;Portugal;Douro
Quinta da Alorna;2016;5260139;Alvarinho - Viognier Reserva 2016;White;3.9;100;8.99;Portugal;Tejo
Casa de Vila Nova;2016;2869059;Alvarinho 2016;White;3.9;112;7.26;Portugal;Vinho Verde
Reguengo de Melgaço;2016;1196973;Alvarinho 2016;White;3.9;385;7.7;Portugal;Vinho Verde
Julia Kemper;2016;2347859;Branco 2016;White;3.9;98;16.16;Portugal;Dão
José Maria da Fonseca;2016;1491290;Domingos Soares Franco Colecção Privada Moscatel Roxo Rosé 2016;Rosé;3.9;111;11.63;Portugal;Península de Setúbal
Ramos Pinto;2016;1856274;Douro Reserva Duas Quintas Branco 2016;White;3.9;55;27.4;Portugal;Douro
Quinta do Ameal;2016;5515832;Escolha 2016;White;3.9;106;40.0;Portugal;Vinho Verde
Kopke;2016;76373;L.B.V Port 2016;Fortified;3.9;426;16.5;Portugal;Porto
Krohn;2016;1197096;Late Bottled Vintage Port 2016;Fortified;3.9;80;26.5;Portugal;Porto
Herdade do Rocim;2016;1597127;Olho de Mocho Reserva Branco 2016;White;3.9;73;12.67;Portugal;Alentejo
Ribafreixo Wines;2016;2076666;Pato Frio Grande Escolha Antão Vaz 2016;White;3.9;153;12.95;Portugal;Alentejo
Quinta da Pellada;2016;1974722;Quinta de Saes Encruzado 2016;White;3.9;129;18.95;Portugal;Dão
Quinta de Cidrô;2016;9095;Sauvignon Blanc 2016;White;3.9;346;14.0;Portugal;Douro
Ervideira;2016;2467056;Vinha d'Ervideira Colheita Seleccionada Branco 2016;White;3.9;137;10.0;Portugal;Alentejo
Poças;2016;1150822;Vintage Port 2016;Fortified;3.9;74;55.64;Portugal;Porto
Covela;2016;1686456;Escolha Branco 2016;White;4.0;107;28.45;Portugal;Vinho Verde
Soalheiro;2016;4542136;Granit Alvarinho 2016;White;4.0;415;13.95;Portugal;Vinho Verde
Quinta de La Rosa;2016;1183281;Late Bottled Vintage Port 2016;Fortified;4.0;72;24.0;Portugal;Porto
Burmester;2016;1127986;Late Bottled Vintage Port 2016;Fortified;4.0;207;32.5;Portugal;Porto
Cálem;2016;1153067;Late Bottled Vintage Port 2016;Fortified;4.0;219;28.75;Portugal;Porto
Quinta do Monte d'Oiro;2016;1267689;Madrigal Viognier 2016;White;4.0;190;23.95;Portugal;Lisboa
Bacalhôa;2016;2828728;Península de Setúbal Quinta da Bacalhôa Branco 2016;White;4.0;398;22.5;Portugal;Península de Setúbal
Salvador;2016;2281446;Quinta da Calçada Reserva 2016;White;4.0;53;15.0;Portugal;Vinho Verde
Quinta Vale d'Aldeia;2016;3127783;Reserva Branco 2016;White;4.0;56;15.5;Portugal;Douro
Lavradores de Feitoria;2016;16378;Três Bagos Sauvignon 2016;White;4.0;288;12.0;Portugal;Douro
Quintas de Melgaço;2016;2263573;Vinhas Velhas Alvarinho 2016;White;4.0;147;18.0;Portugal;Vinho Verde
Quinta da Romaneira;2016;1201912;Vintage Port 2016;Fortified;4.0;50;68.4;Portugal;Porto
Outrora;2016;2601722;Alias Branco de Outrora 2016;White;4.1;52;19.49;Portugal;Bairrada
Dona Maria;2016;1232544;Amantis Reserva Branco 2016;White;4.1;114;17.49;Portugal;Alentejo
